Index,Sample Name,Sample Type,Component Name,Component Type,IS Name,Component Group Name,Actual Concentration,Expected RT,Area,IS Area,Retention Time,Retention Time Delta (min),Used,Calculated Concentration,Accuracy,Precursor Mass,Accuracy Acceptance  ,Concentration Acceptance  ,Reportable
15477,L4,POST,METHYLMALONATE_neg_1,Quantifiers,(No IS),,N/A,2.52,1.64E+06,N/A,2.47,0.05,TRUE,<2 points,N/A,117,,,TRUE
15478,L4,POST,HIPPURIC ACID_neg_2,Quantifiers,(No IS),,N/A,9.21,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,178,,,TRUE
15479,L4,POST,FUMARIC ACID_neg_1,Quantifiers,(No IS),,N/A,2.17,1.43E+04,N/A,1.98,0.19,TRUE,<2 points,N/A,115,,,TRUE
15480,L4,POST,4-AMINOBENZOIC ACID_neg_1,Quantifiers,(No IS),,N/A,13.67,1.87E+04,N/A,13.8,0.13,TRUE,<2 points,N/A,136,,,TRUE
15481,L4,POST,OXALACETIC ACID_neg_1,Quantifiers,(No IS),,N/A,4.03,1.47E+05,N/A,4.2,0.17,TRUE,<2 points,N/A,131,,,TRUE
15482,L4,POST,3-METHYL-2-OXOVALERIC ACID_neg_1,Quantifiers,(No IS),,N/A,7.24,5.88E+05,N/A,6.85,0.39,TRUE,<2 points,N/A,129,,,TRUE
15483,L4,POST,OXOGLUTARATE_neg_2,Quantifiers,(No IS),,N/A,19.61,3.58E+05,N/A,19.79,0.18,TRUE,<2 points,N/A,144.9,,,TRUE
15484,L4,POST,PYRUVIC ACID_neg_1,Quantifiers,(No IS),,N/A,2.03,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,87,,,TRUE
15485,L4,POST,GERANYL-PP_neg_1,Quantifiers,(No IS),,N/A,1.94,2.61E+06,N/A,1.99,0.05,TRUE,<2 points,N/A,313,,,TRUE
15486,L4,POST,GERANYL-PP_-HPO3_neg_2,Quantifiers,(No IS),,N/A,1.64,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,233.3,,,TRUE
15487,L4,POST,MEVALONIC ACID_neg_2,Quantifiers,(No IS),,N/A,2.08,3.76E+04,N/A,2.15,0.07,TRUE,<2 points,N/A,147,,,TRUE
15488,L4,POST,3-HYDROXYPHENYLACETIC ACID_neg_1,Quantifiers,(No IS),,N/A,9.77,2.88E+04,N/A,9.72,0.05,TRUE,<2 points,N/A,151,,,TRUE
15489,L4,POST,BIOTIN_neg_2,Quantifiers,(No IS),,N/A,2.62,2.51E+06,N/A,2.53,0.09,TRUE,<2 points,N/A,243,,,TRUE
15490,L4,POST,ACETOACETATE_neg_2,Quantifiers,(No IS),,N/A,1.98,1.38E+04,N/A,1.88,0.1,TRUE,<2 points,N/A,101,,,TRUE
15491,L4,POST,MYOINOSITOL_neg_3,Quantifiers,(No IS),,N/A,1.79,5.15E+04,N/A,1.85,0.06,TRUE,<2 points,N/A,179,,,TRUE
15492,L4,POST,ALPHA-D-GLUCOSE_neg_3,Quantifiers,(No IS),,N/A,2.04,1.74E+05,N/A,2.08,0.04,TRUE,<2 points,N/A,179,,,TRUE
15493,L4,POST,INDOLE_neg_2,Quantifiers,(No IS),,N/A,8.95,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,116,,,TRUE
15494,L4,POST,PHENYLPYRUVATE_neg_2,Quantifiers,(No IS),,N/A,8.69,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,163,,,TRUE
15495,L4,POST,HVA,Quantifiers,(No IS),,N/A,19.61,4.98E+04,N/A,19.61,0,TRUE,<2 points,N/A,181.1,,,TRUE
15496,L4,POST,VMA,Quantifiers,(No IS),,N/A,3.97,6.57E+03,N/A,3.91,0.06,TRUE,<2 points,N/A,197,,,TRUE
15497,L4,POST,5HIAA,Quantifiers,(No IS),,N/A,10.03,8.59E+03,N/A,10.15,0.12,TRUE,<2 points,N/A,190.1,,,TRUE
15498,L4,POST,DOPAC,Quantifiers,(No IS),,N/A,2.06,1.62E+06,N/A,2.14,0.08,TRUE,<2 points,N/A,167.1,,,TRUE
15499,L5,POST,NAD_pos_2,Quantifiers,(No IS),,N/A,2.71,6.02E+03,N/A,2.7,0.01,TRUE,<2 points,N/A,664.2,,,TRUE
15500,L5,POST,GLUTAMINE_pos_1,Quantifiers,(No IS),,N/A,1.76,6.89E+06,N/A,1.85,0.09,TRUE,<2 points,N/A,147.1,,,TRUE
15501,L5,POST,INOSINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.34,1.59E+05,N/A,2.29,0.05,TRUE,<2 points,N/A,349.1,,,TRUE
15502,L5,POST,THREONINE_pos_1,Quantifiers,(No IS),,N/A,1.78,8.49E+05,N/A,1.85,0.07,TRUE,<2 points,N/A,120.1,,,TRUE
15503,L5,POST,PURINE_pos_1,Quantifiers,(No IS),,N/A,4.5,1.00E+03,N/A,4.46,0.04,TRUE,<2 points,N/A,121,,,TRUE
15504,L5,POST,KYNURENINE_pos_2,Quantifiers,(No IS),,N/A,5.07,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,209.1,,,TRUE
15505,L5,POST,CYTIDINE_pos_1,Quantifiers,(No IS),,N/A,1.88,1.50E+05,N/A,1.95,0.07,TRUE,<2 points,N/A,244.1,,,TRUE
15506,L5,POST,SERINE_pos_2,Quantifiers,(No IS),,N/A,1.76,5.91E+04,N/A,1.83,0.07,TRUE,<2 points,N/A,106.1,,,TRUE
15507,L5,POST,CITRULLINE_pos_2,Quantifiers,(No IS),,N/A,1.79,3.70E+06,N/A,1.85,0.06,TRUE,<2 points,N/A,176.1,,,TRUE
15508,L5,POST,INOSINE_pos_1,Quantifiers,(No IS),,N/A,3.5,4.97E+03,N/A,3.49,0.01,TRUE,<2 points,N/A,269.1,,,TRUE
15509,L5,POST,GAMMA-AMINOBUTYRATE_pos_1,Quantifiers,(No IS),,N/A,1.78,5.77E+04,N/A,1.89,0.11,TRUE,<2 points,N/A,104.054,,,TRUE
15510,L5,POST,CYTOSINE_pos_1,Quantifiers,(No IS),,N/A,9.49,5.40E+04,N/A,9.35,0.14,TRUE,<2 points,N/A,112,,,TRUE
15511,L5,POST,ISOLEUCINE_pos_1,Quantifiers,(No IS),,N/A,2.29,1.33E+08,N/A,2.55,0.26,TRUE,<2 points,N/A,132.1,,,TRUE
15512,L5,POST,GLUTAMATE_pos_1,Quantifiers,(No IS),,N/A,1.78,1.23E+07,N/A,1.85,0.07,TRUE,<2 points,N/A,148,,,TRUE
15513,L5,POST,N-ACETYLGLUCOSAMINE_pos_1,Quantifiers,(No IS),,N/A,13.67,4.51E+04,N/A,13.64,0.03,TRUE,<2 points,N/A,222.1,,,TRUE
15514,L5,POST,SARCOSINE_pos_1,Quantifiers,(No IS),,N/A,1.77,1.93E+06,N/A,1.85,0.08,TRUE,<2 points,N/A,90,,,TRUE
15515,L5,POST,L-DIHYDROOROTIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.91,1.07E+04,N/A,2.03,0.12,TRUE,<2 points,N/A,159,,,TRUE
15516,L5,POST,GLYCINE_pos_2,Quantifiers,(No IS),,N/A,2,8.57E+05,N/A,2.02,0.02,TRUE,<2 points,N/A,76,,,TRUE
15517,L5,POST,METHIONINE_pos_1,Quantifiers,(No IS),,N/A,1.81,7.40E+05,N/A,2.2,0.39,TRUE,<2 points,N/A,150,,,TRUE
15518,L5,POST,ADENINE_pos_1,Quantifiers,(No IS),,N/A,2.3,2.63E+06,N/A,2.33,0.03,TRUE,<2 points,N/A,136,,,TRUE
15519,L5,POST,METHYLTHIOADENOSINE_pos_1,Quantifiers,(No IS),,N/A,1.85,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,298.1,,,TRUE
15520,L5,POST,THYMIDINE_pos_1,Quantifiers,(No IS),,N/A,14,2.61E+04,N/A,14.01,0.01,TRUE,<2 points,N/A,243,,,TRUE
15521,L5,POST,DIHYDROFOLATE_pos_2,Quantifiers,(No IS),,N/A,2.44,4.20E+03,N/A,2.57,0.13,TRUE,<2 points,N/A,444.188,,,TRUE
15522,L5,POST,CYSTINE_pos_2,Quantifiers,(No IS),,N/A,1.77,6.55E+02,N/A,1.61,0.16,TRUE,<2 points,N/A,241,,,TRUE
15523,L5,POST,ALANINE_pos_1,Quantifiers,(No IS),,N/A,1.76,1.55E+06,N/A,1.85,0.09,TRUE,<2 points,N/A,89.9,,,TRUE
15524,L5,POST,TRYPTOPHAN_pos_1,Quantifiers,(No IS),,N/A,8.97,7.06E+05,N/A,8.81,0.16,TRUE,<2 points,N/A,205,,,TRUE
15525,L5,POST,PROLINE_pos_1,Quantifiers,(No IS),,N/A,1.94,2.32E+08,N/A,2.06,0.12,TRUE,<2 points,N/A,116.1,,,TRUE
15526,L5,POST,THYMINE_pos_1,Quantifiers,(No IS),,N/A,1.74,5.57E+04,N/A,1.65,0.09,TRUE,<2 points,N/A,127.1,,,TRUE
15527,L5,POST,URIDINE_pos_1,Quantifiers,(No IS),,N/A,1.74,5.12E+05,N/A,1.8,0.06,TRUE,<2 points,N/A,245,,,TRUE
15528,L5,POST,CARNOSINE_pos_1,Quantifiers,(No IS),,N/A,1.76,1.63E+06,N/A,1.84,0.08,TRUE,<2 points,N/A,227.1,,,TRUE
15529,L5,POST,NICOTINAMIDE_pos_1,Quantifiers,(No IS),,N/A,2.46,9.29E+05,N/A,2.46,0,TRUE,<2 points,N/A,123,,,TRUE
15530,L5,POST,PHENYLALANINE_pos_1,Quantifiers,(No IS),,N/A,4.4,4.82E+05,N/A,4.01,0.39,TRUE,<2 points,N/A,166.1,,,TRUE
15531,L5,POST,URACIL_pos_2,Quantifiers,(No IS),,N/A,1.8,2.34E+05,N/A,1.87,0.07,TRUE,<2 points,N/A,113,,,TRUE
15532,L5,POST,ASPARTATE_pos_3,Quantifiers,(No IS),,N/A,1.89,2.84E+05,N/A,1.85,0.04,TRUE,<2 points,N/A,134,,,TRUE
15533,L5,POST,DEOXYCYTIDINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,13.97,1.68E+03,N/A,14.25,0.28,TRUE,<2 points,N/A,308,,,TRUE
15534,L5,POST,HYPOXANTHINE_pos_1,Quantifiers,(No IS),,N/A,2.59,7.91E+06,N/A,2.58,0.01,TRUE,<2 points,N/A,137,,,TRUE
15535,L5,POST,CREATINE_pos_1,Quantifiers,(No IS),,N/A,1.9,2.64E+07,N/A,2.02,0.12,TRUE,<2 points,N/A,132.1,,,TRUE
15536,L5,POST,GUANOSINE_pos_1,Quantifiers,(No IS),,N/A,4.15,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,284,,,TRUE
15537,L5,POST,LYSINE_pos_4,Quantifiers,(No IS),,N/A,2.31,5.69E+05,N/A,2.48,0.17,TRUE,<2 points,N/A,147,,,TRUE
15538,L5,POST,TYROSINE_pos_1,Quantifiers,(No IS),,N/A,2.76,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,182,,,TRUE
15539,L5,POST,ASPARAGINE_pos_2,Quantifiers,(No IS),,N/A,2.63,6.60E+06,N/A,2.55,0.08,TRUE,<2 points,N/A,133.1,,,TRUE
15540,L5,POST,VALINE_pos_2,Quantifiers,(No IS),,N/A,1.99,3.20E+07,N/A,2.07,0.08,TRUE,<2 points,N/A,118.1,,,TRUE
15541,L5,POST,GUANINE_pos_3,Quantifiers,(No IS),,N/A,2.42,2.33E+07,N/A,2.65,0.23,TRUE,<2 points,N/A,152,,,TRUE
15542,L5,POST,HOMOSERINE_pos_1,Quantifiers,(No IS),,N/A,1.77,8.96E+05,N/A,1.85,0.08,TRUE,<2 points,N/A,120,,,TRUE
15543,L5,POST,PYRIDOXINE_pos_1,Quantifiers,(No IS),,N/A,2.6,9.40E+04,N/A,2.54,0.06,TRUE,<2 points,N/A,170,,,TRUE
15544,L5,POST,DEOXYADENOSINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.85,5.84E+03,N/A,1.52,0.33,TRUE,<2 points,N/A,332.1,,,TRUE
15545,L5,POST,NICOTINAMIDE MONONUCLEOTIDE_pos_1,Quantifiers,(No IS),,N/A,14.6,1.47E+05,N/A,14.61,0.01,TRUE,<2 points,N/A,335.052,,,TRUE
15546,L5,POST,FOLATE_pos_1,Quantifiers,(No IS),,N/A,10.14,2.99E+03,N/A,10.33,0.19,TRUE,<2 points,N/A,442.133,,,TRUE
15547,L5,POST,3-AMINOISOBUTANOIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.64,2.21E+04,N/A,2.62,0.02,TRUE,<2 points,N/A,104.056,,,TRUE
15548,L5,POST,2-PHOSPHOGLYCERATE_pos_4,Quantifiers,(No IS),,N/A,2.27,6.83E+05,N/A,2.38,0.11,TRUE,<2 points,N/A,187.086,,,TRUE
15549,L5,POST,CREATININE_pos_5,Quantifiers,(No IS),,N/A,1.88,3.81E+06,N/A,1.99,0.11,TRUE,<2 points,N/A,114.1,,,TRUE
15550,L5,POST,AMINOADIPATE_pos_1,Quantifiers,(No IS),,N/A,1.83,4.25E+05,N/A,1.89,0.06,TRUE,<2 points,N/A,162,,,TRUE
15551,L5,POST,GLUCOSAMINE 6-PHOSPHATE_pos_4,Quantifiers,(No IS),,N/A,12.43,3.04E+04,N/A,12.3,0.13,TRUE,<2 points,N/A,260.031,,,TRUE
15552,L5,POST,HOMOCYSTEINE_pos_2,Quantifiers,(No IS),,N/A,4.04,1.69E+05,N/A,3.84,0.2,TRUE,<2 points,N/A,136.013,,,TRUE
15553,L5,POST,LEUCINE_pos_1,Quantifiers,(No IS),,N/A,2.66,1.23E+08,N/A,2.55,0.11,TRUE,<2 points,N/A,132.104,,,TRUE
15554,L5,POST,BETAINE_pos_2,Quantifiers,(No IS),,N/A,2.16,3.11E+07,N/A,2.32,0.16,TRUE,<2 points,N/A,118.1,,,TRUE
15555,L5,POST,ALLANTOIN_pos_2,Quantifiers,(No IS),,N/A,1.95,5.77E+04,N/A,2.03,0.08,TRUE,<2 points,N/A,159.04,,,TRUE
15556,L5,POST,GLUCOSAMINE_pos_6,Quantifiers,(No IS),,N/A,9.13,2.58E+04,N/A,9.08,0.05,TRUE,<2 points,N/A,180.04,,,TRUE
15557,L5,POST,ADP_pos_1,Quantifiers,(No IS),,N/A,3.16,6.56E+03,N/A,3.09,0.07,TRUE,<2 points,N/A,428.018,,,TRUE
15558,L5,POST,1-METHYL-L-HISTIDINE_pos_4,Quantifiers,(No IS),,N/A,1.81,3.07E+05,N/A,1.85,0.04,TRUE,<2 points,N/A,170,,,TRUE
15559,L5,POST,4-PYRIDOXATE_pos_1,Quantifiers,(No IS),,N/A,4.37,3.80E+03,N/A,4.35,0.02,TRUE,<2 points,N/A,184.01,,,TRUE
15560,L5,POST,1-METHYLADENOSINE_pos_1,Quantifiers,(No IS),,N/A,2.67,2.20E+05,N/A,2.54,0.13,TRUE,<2 points,N/A,282,,,TRUE
15561,L5,POST,PYROGLUTAMIC ACID_pos_2,Quantifiers,(No IS),,N/A,9.58,1.95E+05,N/A,9.61,0.03,TRUE,<2 points,N/A,130.046,,,TRUE
15562,L5,POST,DOPAMINE_pos_4,Quantifiers,(No IS),,N/A,5.09,3.09E+04,N/A,5.08,0.01,TRUE,<2 points,N/A,154.1,,,TRUE
15563,L5,POST,PUTRESCINE_pos_1,Quantifiers,(No IS),,N/A,1.56,8.44E+06,N/A,1.67,0.11,TRUE,<2 points,N/A,89,,,TRUE
15564,L5,POST,CITICOLINE_pos_2,Quantifiers,(No IS),,N/A,2.46,6.26E+02,N/A,2.39,0.07,TRUE,<2 points,N/A,489.079,,,TRUE
15565,L5,POST,PHOSPHOSERINE_pos_3,Quantifiers,(No IS),,N/A,9.88,1.56E+04,N/A,10.09,0.21,TRUE,<2 points,N/A,186.029,,,TRUE
15566,L5,POST,CYSTATHIONINE_pos_1,Quantifiers,(No IS),,N/A,11.54,6.28E+03,N/A,11.39,0.15,TRUE,<2 points,N/A,223.044,,,TRUE
15567,L5,POST,ETHANOLAMINE_pos_3,Quantifiers,(No IS),,N/A,1.81,1.89E+05,N/A,1.84,0.03,TRUE,<2 points,N/A,62,,,TRUE
15568,L5,POST,ARGININE_pos_1,Quantifiers,(No IS),,N/A,1.75,8.24E+07,N/A,1.84,0.09,TRUE,<2 points,N/A,175.1,,,TRUE
15569,L5,POST,TRANS-4-HYDROXY-L-PROLINE_pos_2,Quantifiers,(No IS),,N/A,1.8,1.26E+05,N/A,1.85,0.05,TRUE,<2 points,N/A,132.091,,,TRUE
15570,L5,POST,XANTHOSINE_pos_1,Quantifiers,(No IS),,N/A,5.58,6.43E+02,N/A,5.65,0.07,TRUE,<2 points,N/A,285.045,,,TRUE
15571,L5,POST,CYTIDINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.93,1.94E+05,N/A,1.94,0.01,TRUE,<2 points,N/A,324.033,,,TRUE
15572,L5,POST,HISTIDINE_pos_1,Quantifiers,(No IS),,N/A,1.75,2.62E+06,N/A,1.84,0.09,TRUE,<2 points,N/A,156,,,TRUE
15573,L5,POST,PIPECOLATE_pos_3,Quantifiers,(No IS),,N/A,2.25,3.60E+05,N/A,2.25,0,TRUE,<2 points,N/A,130.1,,,TRUE
15574,L5,POST,NADP_pos_1,Quantifiers,(No IS),,N/A,14.55,6.17E+02,N/A,14.8,0.25,TRUE,<2 points,N/A,744.144,,,TRUE
15575,L5,POST,GTP_pos_pos_2,Quantifiers,(No IS),,N/A,1.78,1.58E+03,N/A,1.99,0.21,TRUE,<2 points,N/A,524,,,TRUE
15576,L5,POST,dGTP_pos_1,Quantifiers,(No IS),,N/A,1.85,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,508.051,,,TRUE
15577,L5,POST,IDP_pos_2,Quantifiers,(No IS),,N/A,2.07,7.22E+02,N/A,2.53,0.46,TRUE,<2 points,N/A,429.027,,,TRUE
15578,L5,POST,2-DEOXYGUANOSINE 5'-MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.86,1.52E+03,N/A,2.1,0.24,TRUE,<2 points,N/A,348.1,,,TRUE
15579,L5,POST,S-ADENOSYLMETHIONINE_pos_1,Quantifiers,(No IS),,N/A,1.82,2.28E+05,N/A,1.92,0.1,TRUE,<2 points,N/A,399.2,,,TRUE
15580,L5,POST,6-PHOSPHOGLUCONATE_pos_3,Quantifiers,(No IS),,N/A,14.37,1.86E+05,N/A,14.39,0.02,TRUE,<2 points,N/A,277,,,TRUE
15581,L5,POST,ADENOSINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.21,3.11E+06,N/A,2.3,0.09,TRUE,<2 points,N/A,348.048,,,TRUE
15582,L5,POST,DEOXYURIDINE TRIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.65,2.93E+04,N/A,1.76,0.11,TRUE,<2 points,N/A,468.921,,,TRUE
15583,L5,POST,PHOSPHORYLCHOLINE_pos_1,Quantifiers,(No IS),,N/A,2.14,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,184,,,TRUE
15584,L5,POST,THIAMINE_pos_2,Quantifiers,(No IS),,N/A,1.88,2.01E+03,N/A,1.69,0.19,TRUE,<2 points,N/A,266.1,,,TRUE
15585,L5,POST,dGDP_pos_1,Quantifiers,(No IS),,N/A,1.85,2.34E+03,N/A,2.1,0.25,TRUE,<2 points,N/A,428,,,TRUE
15586,L5,POST,PHOSPHOENOLPYRUVATE_pos_2,Quantifiers,(No IS),,N/A,2.43,2.91E+05,N/A,2.44,0.01,TRUE,<2 points,N/A,169,,,TRUE
15587,L5,POST,DIHYDROXYACETONE PHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,13.56,3.96E+04,N/A,13.45,0.11,TRUE,<2 points,N/A,171.1,,,TRUE
15588,L5,POST,L-CARNITINE_pos_1,Quantifiers,(No IS),,N/A,2.03,8.06E+06,N/A,2.05,0.02,TRUE,<2 points,N/A,162.1,,,TRUE
15589,L5,POST,O-ACETYLSERINE_pos_3,Quantifiers,(No IS),,N/A,19.62,3.14E+06,N/A,19.75,0.13,TRUE,<2 points,N/A,148.1,,,TRUE
15590,L5,POST,5-THYMIDYLIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.66,6.74E+03,N/A,1.77,0.11,TRUE,<2 points,N/A,323,,,TRUE
15591,L5,POST,CYCLIC AMP_pos_1,Quantifiers,(No IS),,N/A,2.72,4.15E+05,N/A,2.56,0.16,TRUE,<2 points,N/A,330.1,,,TRUE
15592,L5,POST,ADP-GLUCOSE_pos_1,Quantifiers,(No IS),,N/A,1.94,2.47E+04,N/A,2.18,0.24,TRUE,<2 points,N/A,590.1,,,TRUE
15593,L5,POST,N-ALPHA-ACETYLLYSINE_pos_2,Quantifiers,(No IS),,N/A,1.53,1.03E+08,N/A,1.65,0.12,TRUE,<2 points,N/A,189.1,,,TRUE
15594,L5,POST,PYRIDOXAMINE_pos_1,Quantifiers,(No IS),,N/A,9.44,1.56E+03,N/A,9.63,0.19,TRUE,<2 points,N/A,169.1,,,TRUE
15595,L5,POST,ADENOSINE TRIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,13.8,5.03E+03,N/A,13.79,0.01,TRUE,<2 points,N/A,508,,,TRUE
15596,L5,POST,XANTHYLIC ACID_pos_2,Quantifiers,(No IS),,N/A,1.73,1.69E+04,N/A,1.84,0.11,TRUE,<2 points,N/A,365,,,TRUE
15597,L5,POST,FAD_pos_1,Quantifiers,(No IS),,N/A,10.1,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,786.2,,,TRUE
15598,L5,POST,DEOXYGUANOSINE_pos_1,Quantifiers,(No IS),,N/A,1.85,2.28E+04,N/A,2.03,0.18,TRUE,<2 points,N/A,268.1,,,TRUE
15599,L5,POST,1-METHYLNICOTINAMIDE_pos_1,Quantifiers,(No IS),,N/A,2.7,2.06E+05,N/A,2.59,0.11,TRUE,<2 points,N/A,138.1,,,TRUE
15600,L5,POST,SPERMINE_pos_2,Quantifiers,(No IS),,N/A,1.6,3.79E+06,N/A,1.69,0.09,TRUE,<2 points,N/A,203.1,,,TRUE
15601,L5,POST,AICAR_pos_1,Quantifiers,(No IS),,N/A,3.35,3.17E+03,N/A,3.26,0.09,TRUE,<2 points,N/A,339.1,,,TRUE
15602,L5,POST,S-ADENOSYLHOMOCYSTEINE_pos_1,Quantifiers,(No IS),,N/A,3.07,7.49E+02,N/A,3.32,0.25,TRUE,<2 points,N/A,385.1,,,TRUE
15603,L5,POST,L-ORNITHINE_pos_1,Quantifiers,(No IS),,N/A,2.5,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,133.1,,,TRUE
15604,L5,POST,NORMETANEPHRINE_pos_1,Quantifiers,(No IS),,N/A,0.87,4.41E+04,N/A,0.92,0.05,TRUE,<2 points,N/A,184.1,,,TRUE
15605,L5,POST,GUANOSINE DIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.85,1.64E+04,N/A,2.07,0.22,TRUE,<2 points,N/A,444.1,,,TRUE
15606,L5,POST,CDP_pos_1,Quantifiers,(No IS),,N/A,14.14,1.71E+03,N/A,14.22,0.08,TRUE,<2 points,N/A,404,,,TRUE
15607,L5,POST,THIAMINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.26,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,345,,,TRUE
15608,L5,POST,GUANOSINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.28,4.44E+05,N/A,2.34,0.06,TRUE,<2 points,N/A,364.029,,,TRUE
15609,L5,POST,N-ACETYLALANINE_pos_2,Quantifiers,(No IS),,N/A,2.65,1.10E+08,N/A,2.55,0.1,TRUE,<2 points,N/A,132.1,,,TRUE
15610,L5,POST,L-ACETYLCARNITINE_pos_1,Quantifiers,(No IS),,N/A,3.43,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,204,,,TRUE
15611,L5,POST,RIBOFLAVIN_pos_1,Quantifiers,(No IS),,N/A,10.8,3.08E+05,N/A,10.72,0.08,TRUE,<2 points,N/A,377.1,,,TRUE
15612,L5,POST,GLUTATHIONE REDUCED_pos_1,Quantifiers,(No IS),,N/A,2.17,1.42E+04,N/A,2.23,0.06,TRUE,<2 points,N/A,308.1,,,TRUE
15613,L5,POST,URIDINE TRIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.69,1.18E+05,N/A,1.76,0.07,TRUE,<2 points,N/A,485,,,TRUE
15614,L5,POST,DEOXYADENOSINE_pos_1,Quantifiers,(No IS),,N/A,1.89,1.98E+04,N/A,1.84,0.05,TRUE,<2 points,N/A,251.993,,,TRUE
15615,L5,POST,N-ACETYLPUTRESCINE_pos_1,Quantifiers,(No IS),,N/A,1.75,4.93E+04,N/A,1.65,0.1,TRUE,<2 points,N/A,131.1,,,TRUE
15616,L5,POST,N-ACETYLGLUTAMATE_pos_2,Quantifiers,(No IS),,N/A,2.38,8.17E+05,N/A,2.48,0.1,TRUE,<2 points,N/A,190.1,,,TRUE
15617,L5,POST,PANTOTHENATE_pos_1,Quantifiers,(No IS),,N/A,5.98,7.09E+03,N/A,5.94,0.04,TRUE,<2 points,N/A,220.1,,,TRUE
15618,L5,POST,2-AMINOISOBUTYRATE_pos_1,Quantifiers,(No IS),,N/A,2.11,1.18E+07,N/A,2.11,0,TRUE,<2 points,N/A,104.1,,,TRUE
15619,L5,POST,THIAMINE PYROPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,12.47,4.20E+02,N/A,12.22,0.25,TRUE,<2 points,N/A,425,,,TRUE
15620,L5,POST,HISTIDINOL_pos_2,Quantifiers,(No IS),,N/A,9,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,142.1,,,TRUE
15621,L5,POST,ADENOSINE_pos_1,Quantifiers,(No IS),,N/A,3.58,1.96E+03,N/A,3.38,0.2,TRUE,<2 points,N/A,268.1,,,TRUE
15622,L5,POST,3-HYDROXYBUTANOATE_pos_1,Quantifiers,(No IS),,N/A,4.39,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,105,,,TRUE
15623,L5,POST,4-IMIDAZOLEACETATE_pos_1,Quantifiers,(No IS),,N/A,1.77,9.97E+05,N/A,1.85,0.08,TRUE,<2 points,N/A,127.1,,,TRUE
15624,L5,POST,CIS-4-HYDROXY-D-PROLINE_pos_2,Quantifiers,(No IS),,N/A,1.76,1.23E+05,N/A,1.85,0.09,TRUE,<2 points,N/A,132.1,,,TRUE
15625,L5,POST,NADPH_pos_1,Quantifiers,(No IS),,N/A,10.12,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,746.1,,,TRUE
15626,L5,POST,3-METHYLHISTAMINE_pos_2,Quantifiers,(No IS),,N/A,1.75,2.82E+04,N/A,1.84,0.09,TRUE,<2 points,N/A,126.1,,,TRUE
15627,L5,POST,CHOLINE_pos_1,Quantifiers,(No IS),,N/A,2.11,2.34E+07,N/A,2.11,0,TRUE,<2 points,N/A,105.1,,,TRUE
15628,L5,POST,5-HYDROXYTRYPTOPHAN_pos_1,Quantifiers,(No IS),,N/A,12.96,1.27E+04,N/A,12.92,0.04,TRUE,<2 points,N/A,221.1,,,TRUE
15629,L5,POST,SPERMIDINE_pos_2,Quantifiers,(No IS),,N/A,1.53,7.05E+06,N/A,1.67,0.14,TRUE,<2 points,N/A,146.1,,,TRUE
15630,L5,POST,SPERMIDINE_pos_4,Quantifiers,(No IS),,N/A,3.18,3.35E+04,N/A,2.97,0.21,TRUE,<2 points,N/A,146.1,,,TRUE
15631,L5,POST,CYSTEAMINE_pos_1,Quantifiers,(No IS),,N/A,1.8,2.65E+03,N/A,1.9,0.1,TRUE,<2 points,N/A,78,,,TRUE
15632,L5,POST,CADAVERINE_pos_1,Quantifiers,(No IS),,N/A,1.76,2.60E+05,N/A,1.67,0.09,TRUE,<2 points,N/A,103.1,,,TRUE
